,exchange,tick,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,Average Volume,EPS,RSI,label
3091,AXR,NYSE,0.3110876819522391,0.032880181,0.3270687262710567,0.06622627,0.7215979086290605,7258,3.98,48.469800766775855,0
3092,AXS,NYSE,0.062282178,0.019366559,0.8002360787075624,0.1005508483202386,2.997478644347354,447801,6.38,36.95768165829757,0
3093,AYI,NYSE,0.1333719147598897,0.025342021,1.1459206333604068,0.1256275502870027,3.280225769110145,338346,10.79,34.934330826957535,0
3094,AZO,NYSE,0.2822518697970689,0.017993799,0.7222357434953511,0.094892536,2.911699529529167,133431,134.64,42.796280189627005,0
3095,AZZ,NYSE,0.092429658,0.024308624,1.0105433995664168,0.1158069942359923,3.0156785233153496,128414,2.67,44.500312812332034,0
3096,B,NYSE,-0.084026361,0.028342302,1.336697431904238,0.1394669100584032,3.421278530879949,356339,0.48,27.127346785041908,0
3097,BAH,NYSE,0.2362039041824404,0.017067188,0.6491547784765966,0.089591085,2.759159067193228,882146,2.22,54.32805084115835,0
3098,BAK,NYSE,-0.034961999,0.040047871,1.3892748214086086,0.1432809871094176,2.5165129912416724,633096,-1.69,43.65231677527901,0
3099,BALY,NYSE,-0.072269998,0.041078443,1.554680562778514,0.1552798757612125,2.7454759160734383,457515,-6.82,30.749817567625414,0
3100,BAP,NYSE,-0.020609189,0.022747518,0.8242020126688583,0.1022893887763088,2.628391754598161,234868,16.71,61.23731818,0
3101,BARK,NYSE,-0.560496299,0.048047649,1.1083556649012838,0.1229025065852778,1.6733910706383426,645703,-0.32,62.18255043639035,0
3102,BBAR,NYSE,0.044838185,0.042532074,1.151474626328422,0.1260304488964714,1.963940164555615,613174,0.84,49.585793951511626,0
3103,BBDC,NYSE,0.067326607,0.017010164,0.6197936119476718,0.087461163,2.6431940160820884,494865,0.83,65.27585409,0
3104,BBDO,NYSE,-0.09500915,0.031406393,0.8783660399981914,0.1062185639516978,2.028840580005658,26839,0.27,49.31989401874816,0
3105,BBN,NYSE,0.006018975,0.011445509,0.258390116,0.061244175,1.6376882433410198,248687,-0.06,32.815244683398575,0
3106,BBU,NYSE,-0.026285672,0.027576044,1.1424832924279285,0.1253781981740381,3.0054419021192964,11325,0.1,45.94017386835904,0
3107,BBUC,NYSE,-0.414984581,0.031916394,0.935533941,0.1103656465608153,2.126356981344044,46934,3.51,52.53417826508774,0
3108,BBW,NYSE,0.5311905893930329,0.049528457,1.0914550415268671,0.1216764989731113,1.598606196020465,230987,3.51,49.96107371231808,0
3109,BC,NYSE,0.17104604,0.027849976,1.3387946868991596,0.1396190494518128,3.4872219906299886,692079,6.9,51.88903963519793,0
3110,BCAT,NYSE,-0.079371263,0.011159888,0.4082628646799787,0.072116267,2.6538140843698885,279153,1.43,52.45836098996352,0
3111,BCC,NYSE,0.3751726583155009,0.029539956,1.3029674655266223,0.1370200656656883,3.1997362024851164,322223,12.67,61.20919233,0
3112,BCH,NYSE,0.017082902,0.021608942,0.6366152213411315,0.088681439,2.137144883701343,109339,2.76,58.004291809378586,0
3113,BCO,NYSE,0.092851912,0.026798425,1.1294929619329424,0.1244358516274888,3.057487563978803,235836,2.54,48.519837759249626,0
3114,BCSF,NYSE,0.1048679863989115,0.022312452,0.8420235982578191,0.1035822049706521,2.7375837149918136,256019,1.7,56.808336112520536,0
3115,BCX,NYSE,0.1064714008073178,0.018014416,0.8456034864173152,0.1038418977664155,3.405156072518293,224614,1.26,48.91269952024952,0
3116,BDC,NYSE,0.1353225700486726,0.02867393,1.232863209108332,0.131934552,3.119019714445657,331500,6.04,34.53192310957931,0
3117,BDJ,NYSE,0.050464079,0.014260938,0.817087538,0.1017732894526185,4.156338767,593517,0.85,51.60121776805219,0
3118,BEDU,NYSE,-0.550166228,0.038705297,0.505053958,0.079137702,0.946581088,2317,-3.15,64.37443690670528,0
3119,BEP,NYSE,0.181843888,0.020684689,0.8089946004346305,0.1011862103462906,2.8371811740345216,596111,-0.48,52.90785397,0
3120,BEPC,NYSE,0.024043487,0.02145091,0.5494856466728101,0.082360872,1.8582368387964048,939949,8.46,49.83549472927273,0
3121,BERY,NYSE,0.1039526756445599,0.020864827,0.8962504016836311,0.1075159340592572,3.116054335528605,866404,5.28,56.519197648863525,0
3122,BEST,NYSE,-0.422195508,0.055038976,0.9197283267057998,0.1092190732960397,1.212215012643486,20812,-8.16,62.68462965434321,0
3123,BFAC,NYSE,0.052693636,0.003014424,0.00855106,0.043120312,0.205781341,193814,0.28,79.73352577272237,0
3124,BFAM,NYSE,0.015528066,0.025910729,0.9775911176186222,0.1134165647464264,2.736957555,408860,1.45,58.31236142443864,0
3125,BFH,NYSE,-0.160291162,0.038787696,1.5966410709617078,0.1583237813795605,2.9860959115999526,562976,10.84,64.19677789739066,0
3126,BFK,NYSE,-0.018841218,0.01035799,0.2908106413225285,0.06359603,2.036691446830369,137982,-0.09,48.13812701888805,0
3127,BFS,NYSE,0.053032191,0.025454645,1.1456493202750584,0.1256078686515655,3.264939249509336,36484,1.65,67.25049787,0
3128,BFZ,NYSE,0.000716234,0.007854763,0.223158001,0.058688362,2.0609612,78050,0.08,55.45311848945958,0
3129,BGB,NYSE,0.016537648,0.013248958,0.4818626759012776,0.077455356,2.638347485167009,153855,0.87,53.20360375208792,0
3130,BGH,NYSE,0.010922422,0.012553293,0.5641575693554001,0.083425205,3.260117132476604,66884,1.43,58.93569686862279,0
3131,BGR,NYSE,0.1007459830214607,0.0209889,0.856767943,0.1046517914635053,2.961174341836089,77246,1.81,51.81957007379464,0
3132,BGSF,NYSE,-0.020643099,0.034227585,1.0834017073211484,0.121092293,2.296168245488982,15507,-0.72,52.02549952741866,0
3133,BGT,NYSE,0.051111172,0.011835325,0.4366987308393261,0.074179066,2.6766536442449405,95119,1.67,43.50436660613125,0
3134,BGX,NYSE,-0.03155799,0.014466155,0.4756451413525475,0.077004323,2.385175735872088,51065,0.96,53.238167406716734,0
3135,BGY,NYSE,0.049950067,0.012020122,0.6718600300293273,0.091238173,4.054715338624841,212369,0.96,62.82055925182792,0
3136,BH,NYSE,0.1323717407327957,0.031832495,0.9546071320044612,0.1117492569379143,2.1754266405012013,3287,13.44,51.87723647861471,0
3137,BHE,NYSE,0.094476587,0.024361054,0.9668749793189618,0.1126391929988079,2.8791526222684563,150811,1.85,51.16014770477778,0
3138,BHG,NYSE,-1.528679753,0.073656666,1.444431379349643,0.1472821625926234,1.4225754232834416,33193,-84.63,55.62468795649206,0
3139,BHK,NYSE,0.002011016,0.009848261,0.1991623411275971,0.056947665,1.4670271029547173,159428,-0.03,48.62377435,0
3140,BHLB,NYSE,0.030355526,0.029387846,1.1607353561374096,0.1267022421782046,2.865206294555661,207169,2.27,40.167890042689805,0
3141,BHR,NYSE,0.091101437,0.051046391,1.6284982545600335,0.16063477,2.3142629407431263,402698,-0.58,58.37920723450301,0
3142,BHV,NYSE,-0.075354934,0.01592703,0.2134070040894625,0.057981004,0.9719956405918868,5882,-0.51,51.63285989739785,0
3143,BIGZ,NYSE,-0.367549116,0.021166952,0.96654803,0.1126154753987818,3.3124974238188134,915822,-0.4,48.14222542320452,0
3144,BIO,NYSE,0.065516959,0.022148988,0.8576441601136848,0.1047153541638705,2.8089478953214444,199309,-6.3,22.385446911280056,0
3145,BIP,NYSE,0.128356852,0.020218249,0.9297485717372546,0.1099459634474961,3.3358954146239226,737398,0.29,62.91773769803108,0
3146,BIT,NYSE,0.057832957,0.013155303,0.4940677189606995,0.078340736,2.7244325150755864,86804,0,49.50589119035788,0
3147,BKE,NYSE,0.2848833189907393,0.030786935,1.057676502308655,0.1192261310019463,2.492165282429046,342347,4.74,68.07367591,0
3148,BKH,NYSE,0.025493887,0.018922659,0.8298811542523323,0.1027013659358288,3.181443279958824,528825,3.82,46.42301298,0
3149,BKKT,NYSE,0.2602467146448429,0.1176641465343897,1.5516395262857663,0.1550592724256795,0.9566148715724692,848519,-8.23,55.33235738041334,0
3150,BKN,NYSE,0.000225459,0.012556004,0.2901368345555586,0.063547151,1.6762619107097052,59112,-0.07,46.94688792,0
3151,BKSY,NYSE,-0.261830629,0.051904537,0.905339564,0.108175281,1.265309064425048,617069,-0.69,69.56067404419935,0
3152,BKT,NYSE,-0.063951519,0.006993108,0.1255826147782594,0.051610033,1.3027159697048627,57684,-0.75,59.69840587,0
3153,BKU,NYSE,0.070703171,0.030467846,1.2707223135736163,0.1346809329086272,3.0255152781128354,765187,2.88,51.211464389434745,0
3154,BLCO,NYSE,-0.033216532,0.025341606,0.7971942881689831,0.1003301902845972,2.2820255070797653,412341,-0.59,55.66013159813624,0
3155,BLD,NYSE,0.4451695854077367,0.030173342,1.4059805951289583,0.1444928599081029,3.380230788664999,253036,19.6,62.31399018681796,0
3156,BLE,NYSE,-0.01224349,0.011458623,0.3402649757880386,0.067183554,2.154146593779511,127426,0.01,46.84262656984257,0
3157,BLK,NYSE,0.158032167,0.020180967,1.222813356519708,0.1312055140002358,4.395503700281936,596130,23.15,58.41519443815231,0
3158,BLND,NYSE,-0.769567658,0.059047257,1.359621823814233,0.1411298948112903,1.6703552255094998,756331,-1.41,65.84392283745973,0
3159,BLW,NYSE,0.047921617,0.011929458,0.5013490828762411,0.078868942,3.048666836533978,73068,1.32,60.94437108776229,0
3160,BLX,NYSE,0.1762396736435072,0.023465778,0.8160155524301825,0.1016955253224608,2.5226321438319514,93952,4.13,59.56496883,0
3161,BMA,NYSE,0.069139333,0.040911302,1.154474270552006,0.1262480495476682,2.047063890562743,272628,0.81,57.13627710250677,0
3162,BMAC,NYSE,0.040100788,0.001743919,0.006711579,0.042986872,0.2791828949882388,75711,0.14,55.50589991,0
3163,BME,NYSE,0.05670795,0.014683704,0.6715423572104952,0.091215129,3.317632166087809,33252,3.44,49.546329341158405,0
3164,BMEZ,NYSE,-0.037773229,0.017747739,0.8353181116204329,0.1030957745308636,3.4142813304565705,441487,0.54,46.11576428937558,0
3165,BMI,NYSE,0.2784978261345872,0.022275217,1.0601738597737091,0.1194072946900912,3.4525946472462885,159061,2.93,41.562402454006026,0
3166,BMN,NYSE,-0.112358258,0.006870867,0.03322939,0.044910532,0.350833673,29674,0.42,42.01122176346714,0
3167,BMO,NYSE,0.087729664,0.01810847,0.9690615417892908,0.1127978109487918,3.882040438416999,661558,7.24,58.89431459239908,0
3168,BNED,NYSE,0.030811596,0.05550296,1.4442550522776083,0.147269371,1.8876357355206737,266226,-1.8,58.98369612,0
3169,BNRE,NYSE,-0.213384483,0.022743435,0.9428674374035462,0.1108976342121503,3.007357188279975,8919,10.71,36.33143967008428,0
3170,BNY,NYSE,-0.017137763,0.010008345,0.2591040333984516,0.061295965,1.878029208,48934,-0.03,64.53048172375853,0
3171,BOC,NYSE,-0.02514144,0.027499761,0.9651138822042784,0.1125114392218889,2.545892662901569,130892,0.02,51.168060935868425,0
3172,BODY,NYSE,-1.024920641,0.056584568,1.0083195776027627,0.1156456734021306,1.2926788408774978,355415,-0.37,30.38314935,0
3173,BOE,NYSE,0.049248276,0.012148468,0.7354571307516967,0.095851644,4.391635535220162,152323,1.18,59.51465124216356,0
3174,BOH,NYSE,0.019308338,0.024660554,1.0161629904939715,0.1162146514626999,2.9891726081111347,459109,4.76,49.04735183,0
3175,BOOT,NYSE,0.3896058403307081,0.038675362,1.530348911974834,0.1535148054178875,2.870427032738396,781568,5.23,32.688444154682244,0
3176,BPT,NYSE,0.013326917,0.053390611,0.8253532440955936,0.1023729015829831,1.121412548682779,231809,2.41,35.05067465499984,0
3177,BR,NYSE,0.1328168094360801,0.016882127,0.860405685,0.1049156811483534,3.697145536201846,517695,5.63,59.52702114,0
3178,BRC,NYSE,0.1055666590965647,0.019239663,0.9263729867232912,0.1097010912418413,3.492841333740645,351700,3.53,35.30839400940978,0
3179,BRCC,NYSE,-0.650360318,0.048275634,0.8495020942532203,0.1041247111738137,1.2765179045747836,550728,-0.28,62.77780841311849,0
3180,BRD,NYSE,0.050913048,0.002794735,0.006164976,0.042947221,0.1600225645306469,36177,0.23,88.00131187686014,0
3181,BRDG,NYSE,-0.223389914,0.024850271,0.7302844125283249,0.095476404,2.131824013403481,238507,-0.08,40.180679701745184,0
3182,BRSP,NYSE,-0.057815578,0.039424215,1.420790977684932,0.1455672369503254,2.6143129681717205,796903,0.04,50.49637451752316,0
3183,BRT,NYSE,0.2154812736654741,0.02769005,0.9207647082055804,0.1092942546417032,2.412211404880114,38711,0.5,45.91187205,0
3184,BRW,NYSE,-0.033934633,0.011054667,0.3776877857010295,0.069898285,2.478436154930109,139015,0.51,48.76783710398094,0
3185,BSAC,NYSE,-0.014397787,0.023166408,0.6881201530167544,0.092417718,2.154745726677722,361884,1.29,55.04382989313683,0
3186,BSBR,NYSE,0.006226876,0.028639213,1.050734689028332,0.1187225569185904,2.661475288480004,473452,0.28,50.40757698923003,0
3187,BSIG,NYSE,0.1632348937068602,0.029284515,1.2523992108378723,0.1333517355805253,3.1023814075443887,179787,1.65,42.69203387983933,0
3188,BSL,NYSE,0.016483381,0.013457124,0.4447714710871445,0.07476468,2.397591042794744,39558,1.16,50.25416060010488,0
3189,BSM,NYSE,0.1499977304122208,0.024838422,0.6712758774207344,0.091195798,1.960502849,458353,2,65.32852650535546,0
3190,BST,NYSE,0.1191785788687788,0.018649316,1.0739166441384258,0.1204042258606308,4.177323453921127,95393,3.53,50.62488313500464,0
3191,BSTZ,NYSE,0.018078034,0.021116301,1.182023436183333,0.1282465253449557,4.060679233600813,352426,0.71,51.93920413083884,0
3192,BTA,NYSE,0.011172505,0.011489256,0.2827334334153392,0.063010092,1.7851541074259627,40036,-0.25,62.86510803,0
3193,BTCM,NYSE,-0.024141348,0.071746843,1.1711303786857965,0.1274563194977581,1.1841123020384254,67307,-16,42.45518051269508,0
3194,BTO,NYSE,0.095758308,0.028814574,1.267344325646639,0.1344358863904881,3.1906036716232884,50877,-4.76,61.56071008,0
3195,BTT,NYSE,0.026821464,0.007282269,0.1869414528072571,0.056061136,1.862212855345185,176123,-0.02,40.62067929069848,0
3196,BTZ,NYSE,0.017342331,0.010301576,0.3944265073701773,0.071112548,2.7774923945587213,297101,0.58,53.23315189062012,0
3197,BUI,NYSE,0.094268712,0.017457206,0.7125374326656905,0.094189,2.960897616260832,54120,2.75,57.55350265720823,0
3198,BUR,NYSE,0.1799080782367539,0.030392672,0.614031176,0.087043144,1.4655882882953015,658028,1.2,50.62091139,0
3199,BV,NYSE,-0.024510803,0.031189821,1.2152701674665252,0.1306583148233573,2.826509128433233,264953,-0.11,42.56908224,0
3200,BVH,NYSE,0.2180048516417493,0.039822181,1.3634846956397786,0.1414101158515456,2.483794573601742,81476,3.72,57.73043624823279,0
3201,BW,NYSE,0.1961921999699036,0.06240199,1.5243211315691256,0.1530775372474688,1.7720193998373188,641315,-0.49,53.33374626838129,0
3202,BWG,NYSE,-0.004257811,0.011255828,0.4349117156235532,0.074049432,2.802941971037793,47165,-0.35,62.26584629375984,0
3203,BWXT,NYSE,0.1078951423015573,0.019626688,0.6595495037120659,0.090345141,2.437759312,525117,2.43,41.31026144899362,0
3204,BXC,NYSE,0.5304866207950546,0.049426677,1.537456087946235,0.1540303752669342,2.256481353215226,71049,11.35,51.64765614630684,0
3205,BXMX,NYSE,0.052801182,0.013312525,0.793202375,0.1000406083355827,4.322291113232918,166719,1.98,52.46943144820274,0
3206,BXSL,NYSE,0.043727315,0.018182497,0.3358402694860224,0.066862576,1.3398916405434838,780246,3.1,48.46818410235918,0
3207,BY,NYSE,0.065334475,0.024986112,0.9404309370776524,0.1107208852319255,2.7303522112155987,102484,2.56,58.77036614629299,0
3208,BYD,NYSE,0.2926473289404865,0.033799819,1.533326739862303,0.1537308234650848,3.290870363521881,841190,6.69,42.826015033081646,0
3209,BYM,NYSE,-0.003831547,0.009328547,0.2601262334252519,0.061370117,2.0228356242690664,74096,-0.1,42.70000680744951,0
3210,BYN,NYSE,0.039905817,0.002196917,0.003572936,0.042759188,0.1179782686109512,16069,-0.07,55.10660401822943,0
3211,BZH,NYSE,0.4035074265210944,0.038722172,1.5208890671137338,0.152828568,2.849234985609894,439649,6.29,64.35405464961988,0
3212,CAAP,NYSE,0.235540524,0.03711453,0.9837077058760056,0.113860275,1.922704534068659,119407,1.1,56.05680317781177,0
3213,CABO,NYSE,-0.029305798,0.021967052,0.9037317125502728,0.1080586444592399,2.984407974341806,53187,14.48,38.30692845730189,0
3214,CACI,NYSE,0.1686296401693702,0.018002043,0.8075718859812187,0.1010830035762692,3.254241914,138288,16.33,52.44287672,0
3215,CAE,NYSE,0.1422308151864576,0.028812355,1.2449264770681534,0.1328096473816227,3.134407027101925,223431,0.65,45.46523180626441,0
3216,CAF,NYSE,-0.02419994,0.013640017,0.5156821026305297,0.07990869,2.742569102372274,23523,-4.05,51.11258951163646,0
3217,CAL,NYSE,0.2171054196703623,0.046939322,1.3413812473696332,0.1398066841180541,2.0730313135823013,448347,4.07,60.82153141682232,0
3218,CALX,NYSE,0.4781622489016677,0.037698095,1.3169427783977588,0.1380338649547937,2.5341828107296926,696793,0.71,31.653385789303783,0
3219,CANG,NYSE,-0.073449281,0.050451256,0.4866888053615736,0.077805454,0.699793361,61933,-0.68,54.19779902255141,0
3220,CANO,NYSE,-1.109260013,0.078678197,0.6468157834863326,0.08942141,0.5963711891781182,188179,-138.19,48.38817635473112,0
3221,CAPL,NYSE,0.2827428313428329,0.033185708,0.7130549213922415,0.094226539,1.5586993047437727,35439,1.4,51.90439546095601,0
3222,CARS,NYSE,0.1321248370651216,0.042455162,1.438177700375145,0.146828507,2.457380977318839,319050,1.83,71.22485310612112,0
3223,CATO,NYSE,-0.072476252,0.029003621,0.8142889650928062,0.1015702749590986,2.036651705860052,96133,-0.08,51.352221287085584,0
3224,CBH,NYSE,0.065753553,0.015519224,0.5259714666447207,0.080655103,2.458570219909308,26593,0.11,58.94674192224051,0
3225,CBL,NYSE,-0.099818017,0.024278127,0.7242578556603786,0.095039224,2.164055884125512,67349,-0.98,56.331093329837785,0
3226,CBT,NYSE,0.1567575100452434,0.025562747,1.2745428202180489,0.1349580806874184,3.6169070800183234,272214,5.69,49.25277325261321,0
3227,CBU,NYSE,-0.003409622,0.020897022,0.8778367420997502,0.1061801675423928,3.047332184700325,319701,2.7,55.04530502934504,0
3228,CBZ,NYSE,0.2196961292760613,0.017869799,0.862787693,0.1050884771264814,3.5024723048391704,210901,2.46,50.72896412186761,0
3229,CCIF,NYSE,0.01220305,0.014445442,0.2425621489152314,0.060095981,1.2180991865046562,53873,0.03,37.62604740908565,0
3230,CCM,NYSE,0.2900774068246116,0.074485366,0.391248544,0.070882012,0.381041448,1314,-1.56,49.87797423312079,0
3231,CCRD,NYSE,0.2698775366739344,0.035599215,0.8869408689404072,0.1068406005075858,1.807360089016951,22588,0.45,31.30731449055208,0
3232,CCS,NYSE,0.3871509885513525,0.035400047,1.5240781575636226,0.1530599113899069,3.1231571963087563,223328,7.79,65.22071941025314,0
3233,CCU,NYSE,-0.071720922,0.018868358,0.5989932060888664,0.085952257,2.302916688550128,121090,0.75,50.70679468068235,0
3234,CCVI,NYSE,0.024336833,0.003900567,0.017507007,0.043769996,0.3255926253145892,122484,0.22,65.13519833357427,0
3235,CDP,NYSE,0.030177714,0.020148926,0.8845663561431317,0.1066683482361664,3.184703163455205,836809,-0.52,59.93361151647624,0
3236,CDRE,NYSE,0.4391735622940948,0.032156181,0.657422979,0.090190879,1.483101447427017,107026,0.81,71.33424120017366,0
3237,CEE,NYSE,-0.091276656,0.024576304,0.6329552798976471,0.088415939,1.8683011949479595,24679,0.94,55.81769971303567,0
3238,CEIX,NYSE,0.4687987597834805,0.048473374,1.223311004582527,0.1312416144623122,1.8307290579594728,574630,19.43,38.43345323241931,0
3239,CEM,NYSE,0.1473826136103407,0.036702027,1.1859290729610288,0.1285298486469269,2.3440080713727744,34111,-3.33,58.68153112749143,0
3240,CEPU,NYSE,0.1265395138463315,0.040154266,0.985096995,0.1139610572389104,1.7796628858186805,295990,0.13,42.71874087891607,0
3241,CEQP,NYSE,0.2389938989487054,0.038572172,1.2098400548276247,0.1302644027597177,2.2753295551481605,696506,1.29,61.35847399826376,0
3242,CFR,NYSE,0.087883743,0.024932297,1.1328823704308828,0.1246817266184378,3.2961954943763025,451766,10.38,64.52342313525551,0
3243,CGA,NYSE,0.073859137,0.052399915,0.3235155115602345,0.065968512,0.4478730891527195,6087,-1.01,56.25047188,0
3244,CGAU,NYSE,0.2015333585080231,0.033150237,0.472771313,0.076795849,1.0345581742632604,206153,-0.7,70.72027475555396,0
3245,CHCT,NYSE,0.098878577,0.025312606,1.042270860663671,0.1181085725836189,2.986992787345926,120460,0.23,36.77083556029198,0
3246,CHE,NYSE,0.1625566905620991,0.017148526,0.7092583828840971,0.09395113,3.0003238035587088,71852,16.07,81.00924719812924,0
3247,CHH,NYSE,0.1361091462573697,0.020893041,0.9608054454225802,0.1121988959402668,3.335986194706737,494720,5.48,30.17112985321687,0
3248,CHMI,NYSE,-0.123683516,0.034560504,1.1218516438094508,0.1238815339565461,2.354755431821604,199577,-2.18,46.23301209573224,0
3249,CHN,NYSE,-0.03488322,0.019276034,0.6182045378272696,0.087345888,2.3265101770047827,21576,-0.5,44.04902695109697,0
3250,CHT,NYSE,0.041638047,0.007587739,0.2420615448800359,0.060059666,2.314215898107181,131396,1.48,69.72227213,0
3251,CIA,NYSE,-0.044089786,0.033744629,0.7879363026406347,0.099658596,1.6938575706129655,49312,-0.09,48.22014873812751,0
3252,CIB,NYSE,0.029218103,0.026455386,0.9707700841974928,0.1129217522941351,2.6619061060412643,264426,6.56,78.15508585623317,0
3253,CIF,NYSE,0.008951296,0.015310452,0.5292803112266979,0.080895133,2.507772655189072,44826,-0.04,67.71809540929578,0
3254,CII,NYSE,0.095034432,0.014067354,0.8824728114347208,0.1065164779949297,4.550711941,75030,2.82,61.35055425433653,0
3255,CINT,NYSE,-0.335127457,0.050958611,0.8484169787180672,0.1040459945562839,1.2077643601726018,139920,0.27,48.02605185758758,0
3256,CIO,NYSE,-1.322282909,0.17828711,0.9018368918378774,0.1079211900845921,0.3669429055278735,334338,-0.38,58.665539312883865,0
3257,CION,NYSE,-0.010538788,0.02255418,0.6569057049929027,0.090153354,2.1128391150637387,183177,0.71,39.17289139798385,0
3258,CLB,NYSE,-0.053573377,0.040954457,1.2505349263522385,0.1332164963695214,2.215057974,291663,0.48,33.37006789312956,0
3259,CLCO,NYSE,0.1954063390351452,0.020126192,0.2130655960452417,0.057956237,0.7679663051178443,98323,0.77,53.38594359663144,0
3260,CLDT,NYSE,0.032671905,0.034479857,1.3680112501869248,0.1417384818655524,2.878158143821045,214865,0.03,40.85864851,0
3261,CLH,NYSE,0.2682951594809993,0.026398822,1.1768222244442332,0.1278692182454863,3.2338268305944977,272885,6.71,51.897000384618295,0
3262,CLPR,NYSE,-0.08062376,0.028568047,0.877132612,0.1061290884204778,2.227281691569752,46666,-0.48,46.15119209964941,0
3263,CLW,NYSE,0.2322397391032583,0.036292694,0.7467656275868829,0.096671987,1.4926416378001934,91006,4.84,45.65776490877958,0
3264,CMCM,NYSE,-0.337414716,0.048687484,0.9394255197755008,0.1106479500958341,1.3997016159378386,10204,-3.44,52.45116977537811,0
3265,CMG,NYSE,0.3581424037268522,0.022614997,0.9521045581083332,0.1115677148386266,3.0540669963579683,242220,42.51,63.04774200242915,0
3266,CMI,NYSE,0.1464709465233274,0.018724905,0.9118469235946712,0.1086473393431121,3.5325860172486028,756884,19.4,45.55079009976392,0
3267,CMP,NYSE,-0.024067348,0.027464812,1.1592394651809923,0.1265937270270821,3.0618716079688544,351909,0.28,36.98203343,0
3268,CMRE,NYSE,0.2717197495322576,0.030676764,1.0053568122831198,0.1154307480260381,2.3773938067603577,426496,3.51,46.42026843,0
3269,CMTG,NYSE,-0.167992597,0.02409569,0.5718964728566682,0.083986602,1.721743663720318,183968,-0.38,40.69681625818676,0
3270,CMU,NYSE,-0.027185134,0.011225436,0.272522349,0.062269358,1.7611216074055611,71996,-0.27,48.38274676909965,0
3271,CNA,NYSE,0.059598845,0.018413226,0.8788665729967103,0.1062548736932221,3.462450037605991,130993,4.69,58.69160657022208,0
3272,CNDA,NYSE,0.020871228,0.003769017,0.012277527,0.043390638,0.2363051651325509,519057,0.27,80.03185166108517,0
3273,CNDB,NYSE,0.048539622,0.002027629,-0.006184983,0.042051328,-0.221279154,67173,0.24,88.02592364306645,0
3274,CNF,NYSE,-0.010497542,0.041525035,0.3275683867516949,0.066262516,0.5722455404859335,31303,0.28,23.88256560297056,0
3275,CNMD,NYSE,0.1784239543580457,0.027528497,1.278942613371041,0.1352772511569345,3.3702258615577967,359514,1.86,51.73159618782155,0
3276,CNNE,NYSE,0.067570128,0.02500097,1.1501380530976453,0.1259334909962302,3.3372100993189475,463149,-0.42,46.93161507751009,0
3277,CNO,NYSE,0.1500268818177149,0.025853314,1.3620606520693337,0.1413068126645125,3.8218239009257897,638165,0.51,53.61581801476117,0
3278,CNS,NYSE,0.1892356721276052,0.024216271,1.3040598215450687,0.1370993075234673,3.906435797354242,132744,2.62,54.977234229808765,0
3279,CODI,NYSE,0.1483181103901435,0.022868815,0.8516060442607102,0.1042773362378515,2.701378950219436,152990,-0.93,37.68442799757079,0
3280,COOK,NYSE,-0.611255632,0.050691454,1.3070846362234545,0.1373187340936556,1.870507304888628,439146,-2.42,75.11957822334358,0
3281,CORR,NYSE,-0.427322854,0.050756435,1.325521333453715,0.138656172,1.8944626916959533,47266,-2.17,52.56695926053114,0
3282,CPA,NYSE,0.1625186967777138,0.033865682,1.219390513317984,0.1309572135838785,2.612001543349503,474374,7.99,38.109736741915256,0
3283,CPAC,NYSE,-0.022146999,0.023843816,0.2394510906814229,0.059870298,0.7285032689177251,7295,0.52,54.65493899873776,0
3284,CPF,NYSE,0.008624061,0.025651832,1.0735298663089394,0.1203761681640203,3.035891144404208,170568,2.29,60.6376558,0
3285,CPK,NYSE,0.082964838,0.019339135,0.7610392801230792,0.097707428,2.8546999007036127,90192,4.76,56.32006044,0
3286,CPS,NYSE,0.059259207,0.058526346,1.7909045092983142,0.1724160695094081,2.219787814642969,199914,-14.58,63.64144201745189,0
3287,CPT,NYSE,0.053035654,0.017875526,0.8299961742373394,0.10270971,3.3682762989865664,772828,2.04,45.02072577517969,0
3288,CPTK,NYSE,0.039436978,0.002901584,-0.002033095,0.042352515,-0.050829163,8168,0.37,93.21582684660112,0
3289,CR,NYSE,0.597787706,0.021319945,0.3404922124179032,0.067200038,1.158541351253463,204085,7.48,65.91647510927612,0
3290,CRC,NYSE,0.5254791847722181,0.029443102,0.5968719436795079,0.085798376,1.470577922,543230,6.22,32.13748512970389,0
3291,CRGY,NYSE,-0.022297876,0.032528121,0.8224407622330244,0.1021616238771434,1.834155254048322,903149,2.42,69.98858626128364,0
3292,CRI,NYSE,0.016106336,0.024127547,1.0351744004997938,0.1175937800823246,3.1123669750756684,674041,5.49,67.57577200707885,0
3293,CRL,NYSE,0.1420872124814989,0.024171167,1.1632150464420594,0.1268821242524905,3.491023951043131,492184,9.51,43.49672042,0
3294,CRS,NYSE,0.246629139,0.034538472,1.5396600014197257,0.1541902518960499,3.233792492683543,477341,2.12,58.290984558748605,0
3295,CRT,NYSE,0.2791145053125449,0.036269606,0.8665894152551155,0.1053642622338987,1.7332490920441077,27292,2.26,49.99692629840364,0
3296,CSAN,NYSE,0.050855754,0.027946503,0.6050114594092564,0.086388834,1.5704588881265196,275293,-0.52,63.73512820373131,0
3297,CSL,NYSE,0.2564890370059444,0.020236395,0.9729027739225596,0.113076462,3.4876006072670926,363655,14.38,48.98192830615412,0
3298,CSR,NYSE,0.044587484,0.020267748,0.7818033946287756,0.099213702,2.798224181115595,79236,2.74,35.72105725939666,0
