tick,exchange,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,RSI
DBL,NYSE,0.008846128,0.0111255754222051,0.348625807,0.067790067,2.2731468541801783,55.431627310293344
DBRG,NYSE,0.1217262188116444,0.039072845,1.5974685099674637,0.1583838055867857,2.9658399452709365,62.896429740451495
DCF,NYSE,0.052272627,0.015110576,0.4487313430127259,0.075051938,2.154248626005827,45.20599743149919
DCI,NYSE,0.073186579,0.0184230522118972,1.0014935514208136,0.1151504987642184,3.943456161802661,34.90900466627656
DCO,NYSE,0.1714008841519654,0.031517502,1.1223415603102878,0.1239170735544678,2.5832336897280093,55.951571189164106
DD,NYSE,0.0442573305887106,0.0225864360645068,1.116228575662224,0.1234736244848359,3.585055395794861,37.56013909834306
DDD,NYSE,0.092843421,0.054718175,1.632498968369941,0.1609249904713699,2.164271577484691,47.97626282816978
DDL,NYSE,-0.371256763,0.076732894,0.9149858810428912,0.1088750460756111,0.8650142398010198,55.81613046131184
DDS,NYSE,0.5602001548992946,0.045282249,1.4659753110294187,0.1488450057878267,2.348492139,65.13309112226567
DDT,NYSE,0.086880919,0.01877451,0.5962514553933548,0.085753364,2.3038345005296064,47.581268355370746
DE,NYSE,0.2614635915079391,0.02138065,1.0025372754449646,0.1152262127524106,3.4014968432857926,51.54798701008828
DEA,NYSE,-0.020891179,0.01672574,0.6092702215981385,0.086697774,2.642500393577471,55.461908945785815
DECK,NYSE,0.396006242,0.027444025,1.166433274198839,0.1271155814238674,3.083205940864266,79.33355551168675
DEI,NYSE,-0.125797098,0.0229559065640068,1.0313521670187402,0.1173165070350864,3.259139726260833,55.27630043382308
DELL,NYSE,0.2774912639841514,0.0252410696263976,1.1115464754393982,0.1231339748525744,3.1945545908342003,53.14311375133671
DEN,NYSE,0.5812765984313836,0.028195261055223,0.6679478268250862,0.090954374,1.718528995840058,38.75106934809342
DEO,NYSE,0.068763509,0.015130696,0.6963733329944408,0.093016421,3.3386713166335458,51.52135189239995
DESP,NYSE,-0.021831822,0.035447552,1.188708011,0.1287314388243079,2.432648622776954,53.35730966408323
DFH,NYSE,0.1816173669630618,0.0365177089825524,0.8249426674082134,0.1023431174659742,1.6387423837176158,56.95786372979905
DFIN,NYSE,0.4018946499600849,0.0340138510271697,1.3879289916470203,0.1431833577204991,2.960069344693568,42.12742952185723
DFP,NYSE,0.020533067,0.0154323042999656,0.6665010992681811,0.090849425,3.133001008574689,60.88249542724128
DFS,NYSE,0.1753146935425299,0.030275156,1.5618863955281246,0.155802602385391,3.742428413448229,34.54649636250463
DG,NYSE,0.053820575,0.018280014,0.559942892,0.083119463,2.222069645,65.58316080839771
DGX,NYSE,0.1181621460253195,0.016994994,0.6252656615477933,0.087858117,2.668910548538733,47.04696215666426
DHF,NYSE,0.0229538188588522,0.0140721623743165,0.6261647198556008,0.087923337,3.2278860851748954,67.45780190546128
DHI,NYSE,0.3133331060329764,0.0252828332913308,1.131924384872847,0.1246122322832007,3.247746458517209,60.60607712617031
DHR,NYSE,0.194561834734266,0.017578388,0.8526533443607578,0.1043533096422897,3.5187133670774893,40.56524768862762
DHT,NYSE,0.3165935237068843,0.0290005308230778,0.594847764,0.085651538,1.487956823036031,61.15166827993805
DHX,NYSE,0.2683195294722946,0.0378210254546319,0.93281648,0.1101685161259018,1.7891771921169446,67.36731633366023
DIAX,NYSE,0.007667154,0.0133485466570032,0.8118750073513381,0.1013951612664896,4.412102888788302,50.29519374389099
DIN,NYSE,0.099396493,0.0416189970382018,1.7431630483299243,0.1689528011277342,3.038343307784761,52.03055954416054
DINO,NYSE,0.1039602273403765,0.032133399,1.0949480488531904,0.1219298892461534,2.471879502597959,66.82759257894395
DIS,NYSE,-0.005613723,0.021104305,1.0465684331599288,0.1184203277465809,3.5973858460112247,54.02112871782841
DK,NYSE,0.1653878978853447,0.041100796,1.2360778290099848,0.1321677473974411,2.181654754405271,53.05043329264008
DKL,NYSE,0.2962910241713974,0.0348445642094278,1.0011300494362871,0.1151241295475218,2.084231247979622,81.81675795551676
DKS,NYSE,0.3667272965176151,0.0312057484116948,1.1643760627723987,0.1269663468771424,2.706756004143366,41.88893297241904
DLB,NYSE,0.090257418,0.0183895093515314,0.9544308944179148,0.1117364722838889,3.764998345544383,56.82888733675211
DLNG,NYSE,-0.000940286,0.041928334,0.7181502768417626,0.094596167,1.242505074716994,49.39354430085808
DLR,NYSE,0.1041631763165682,0.0198569452207243,0.8114952798046128,0.1013676150125722,2.964585657975886,48.68735582531337
DLX,NYSE,-0.066159964,0.02974308,1.1330417164552502,0.1246932859221697,2.7634422852800675,55.19848958659362
DLY,NYSE,-0.046442545,0.0109138558836304,0.3808811858103433,0.070129941,2.5316388337383118,57.38638034071249
DM,NYSE,-0.199738261,0.048800759,0.9931774929681766,0.1145472339768622,1.4763547951038214,46.96741900898077
DMA,NYSE,-0.155945478,0.020053234,0.2638242556398597,0.0616383796042844,0.9543786989246604,31.15721689165541
DMB,NYSE,-0.001745313,0.0120876235351306,0.350400665,0.067918819,2.1028797513404607,58.68854004300832
DMO,NYSE,-0.047757032,0.015620367603696,0.4489789749223888,0.075069902,2.0850918791554216,57.06840601197212
DNA,NYSE,-0.336480081,0.057018067,1.714742296335625,0.1668910985788654,2.181608463769936,45.71287899
DNB,NYSE,-0.238492751,0.022068562,0.6389508555873802,0.088850871,2.1003122546846003,60.86242535580066
DNMR,NYSE,0.1797972504932975,0.068287565,1.3300832687449489,0.1389871044203653,1.4129527699284492,56.63926502223154
DNOW,NYSE,0.063178649,0.033708,1.1029119429184733,0.1225076072705255,2.3735495326833007,49.847127107773645
DNP,NYSE,0.041661941,0.0132284514919842,0.5640291506929206,0.083415889,3.093021821627925,58.86012441513563
DO,NYSE,0.542008306,0.0367038764920804,1.0225714012849725,0.1166795313808898,2.021027163081682,51.31231301056375
DOC,NYSE,0.008996172,0.018621546073516,0.777230242,0.098881955,3.0277805711569443,57.891434858652175
DOCN,NYSE,0.006681835,0.046263889,1.5221806207297366,0.1529222599819575,2.386791543528251,48.53654328376593
DOCS,NYSE,-0.114872157,0.047498468,1.2214696480605522,0.1311080384951635,1.8654925465194825,38.36026447
DOLE,NYSE,-0.048961957,0.021147207,0.466569119,0.076345929,1.6004916507039113,66.8262416
DOMA,NYSE,-1.063889435,0.057115032,0.9724945558997732,0.1130468491847718,1.235171325799473,41.13516816203397
DOOR,NYSE,0.1827654432501009,0.028701823,1.313688044066052,0.137797759517861,3.3202685279268564,49.77987084590984
DOUG,NYSE,-0.87631176,0.0361472263218344,1.2091511307481668,0.1302144267235143,2.4265880303665504,33.64054341016234
DOV,NYSE,0.1478093176653315,0.0188122704655232,1.0813151371383047,0.1209409284742245,4.169668335248594,47.892294885576014
DOW,NYSE,0.1064479083459524,0.0242729751620082,1.1575942828400954,0.1264743819574562,3.459583400756399,45.78939217420015
DPG,NYSE,0.0575601783369085,0.0239868873106351,0.9206279281830628,0.1092843323243374,2.7842016956792497,48.70991916809893
DPZ,NYSE,0.1183752247196316,0.0209262209452605,0.5527560673441264,0.082598115,1.916166110220064,52.01236671191733
DQ,NYSE,0.6382563966562339,0.0509299160051959,1.3851816919711202,0.1429840626861718,1.9729870097551383,58.01307590100223
DRD,NYSE,0.4608870201526016,0.037456006,0.331845363,0.066572777,0.6426947194731757,40.83802830063832
DRH,NYSE,0.1438261059737916,0.038408755,1.368335638328464,0.1417620136798537,2.5843590671831445,50.42527839690994
DRI,NYSE,0.176943187,0.027953979653096,1.2342386240740728,0.1320343275109785,3.2029188195056157,70.61260731668398
DRQ,NYSE,0.0198598906522958,0.033487889,1.032911664131312,0.1174296363137412,2.237514479255618,42.46730515822135
DSAQ,NYSE,0.0449902513918915,0.001443483,0.002000393,0.042645113,0.1005296541593104,57.96619349088328
DSL,NYSE,0.001609643,0.0164322009818184,0.6415007962412673,0.089035849,2.831991233097001,62.84246249372836
DSM,NYSE,-0.023596749,0.009965875,0.2649473518321036,0.0617198514204643,1.9285663984965915,53.83774727301403
DSU,NYSE,0.063021357,0.0129133977107851,0.5306451540015941,0.080994142,2.980946067526337,67.84805204543056
DSX,NYSE,0.1400337912245778,0.0363563019465921,0.9526954229607556,0.1116105774473472,1.900924289518542,56.64943134764204
DT,NYSE,0.2905505729809562,0.033014267,1.3789100804217609,0.1425291064795442,3.029875112922912,43.93898232830277
DTB,NYSE,-0.072948192,0.0123753435170992,0.2627701348856393,0.061561911,1.540313720469032,69.49929317738948
DTC,NYSE,-0.471888605,0.045943557,1.242394264826932,0.1326259552529609,1.9616669053955835,58.937389820763336
DTE,NYSE,0.062644463,0.0168744682217174,0.763063914,0.097854299,3.280358153280394,47.74897752231657
DTF,NYSE,0.005480661,0.00724973,0.1679803136196454,0.054685654,1.68084252872845,44.26291878126846
DTG,NYSE,-0.119006103,0.012599825,0.3135372732451787,0.065244669,1.805157592153415,67.63610126705075
DTM,NYSE,0.1718198705716696,0.0173409924733386,0.5836361511673666,0.084838223,2.4415109591257838,55.4366031
DTW,NYSE,0.039889678,0.0113234553528233,0.3614993995107864,0.068723945,2.315895992010043,58.14115123851381
DUK,NYSE,0.07323342,0.0153165907118798,0.6385893939480162,0.08882465,3.0244752635135046,48.63395505
DUKB,NYSE,0.0282661415858918,0.0080452,0.2827435756941147,0.063010828,2.549448981844405,63.051414584538186
DV,NYSE,0.037015718,0.033776306,1.0110693034463338,0.115845144435885,2.1714969036756737,53.36096978
DVA,NYSE,0.097640139,0.023606634,0.7355899065562451,0.095861276,2.2604355585510145,47.26563539278107
DVN,NYSE,0.2828427626066493,0.0381248842333691,1.4404846234675208,0.1469958564222742,2.740883245,50.66269637
DX,NYSE,0.044595405,0.024305254,0.7609666944974285,0.097702163,2.2712029088689505,50.258305899470514
DXC,NYSE,-0.042688165,0.037991136,1.607648163,0.1591222595218882,3.0697228723558525,48.17343353524853
DY,NYSE,0.2155370674187495,0.038411754,1.488071927062172,0.1504479418961057,2.8102840778268563,37.61320512872364
E,NYSE,0.084714331,0.021131491,0.9424132952978436,0.1108646897658857,3.235204309570225,58.82235279416582
EAF,NYSE,-0.142374945,0.037325432271966,1.3132652065208834,0.1377670859718265,2.552337110999208,48.76297907459524
EARN,NYSE,0.071523638,0.0309245985209742,1.0126935662298504,0.1159629719557719,2.3755513561783723,51.13343143512111
EAT,NYSE,0.1708806571808646,0.042046252,1.5738919745067954,0.1566735129364537,2.7154266129644262,69.53217664756939
EB,NYSE,-0.04825737,0.041540807,1.4364208384052115,0.1467010607031919,2.508402447615623,36.22317649060483
EBF,NYSE,0.087167611,0.017245596537168,0.6479279737859525,0.08950209,2.725454600460543,54.80320105375274
EBR,NYSE,0.2095513855583699,0.0353147458800839,1.1519486519038509,0.1260648357324455,2.3662873298367018,46.45417394743096
EBS,NYSE,-0.471628805,0.040960518,1.210572138401148,0.1303175096785571,2.143955065701302,43.74143384449643
EC,NYSE,0.0238650705221369,0.0294125280789729,1.160711901718638,0.1267005407441618,2.862744083680345,63.906791342748605
ECAT,NYSE,-0.129387546,0.0119023927919702,0.6233293959360423,0.087717657,3.799039185160831,58.94374029
ECC,NYSE,0.077150392,0.0293407613001179,0.8804854794437762,0.1063723126529289,2.1769139525589662,63.88949902753694
ECCC,NYSE,-0.067687431,0.009519565,0.1250976589555697,0.0515748535569346,0.9532844620362996,55.20275512182787
ECCV,NYSE,-0.069376475,0.006267318,0.070107687,0.047585763,0.8114735192233337,67.04502342055036
ECCW,NYSE,-0.021046813,0.007237006,0.070510668,0.0476149956612768,0.7067833956659325,67.46901879180533
ECCX,NYSE,-0.035598849,0.008936177,0.063805996,0.047128624,0.5179647207582218,68.63417325257225
ECL,NYSE,0.072083861,0.019422223,1.061361904489089,0.1194934780119949,3.964194962,74.64542365193468
ECVT,NYSE,-0.018192108,0.027246275,1.037903203163985,0.1177917333035923,2.763377165,47.79289057736726
ED,NYSE,0.090953623,0.0154769399188832,0.5118545906047309,0.079631034,2.399119876921517,45.93489195712229
EDD,NYSE,0.002686822,0.0128800469773246,0.492344489,0.078215729,2.772950243618572,63.91908322767115
EDF,NYSE,-0.057601945,0.024714358,0.9637425724329812,0.1124119614581992,2.828799465891286,53.70032709266712
EDI,NYSE,-0.028947695,0.0231718052811978,0.824139075,0.1022848231669994,2.5800675623452727,64.06159186
EDN,NYSE,0.091519766,0.043343746,0.8207689166178399,0.1020403445961859,1.3736778724287724,45.55539685
EDR,NYSE,0.093478371,0.028760631,0.6315914335413377,0.088317003,1.593045815203314,80.44715237847751
EDU,NYSE,0.2952476920727732,0.045295396,0.8099686746567093,0.1012568717878616,1.297193015735456,54.51965791203696
EE,NYSE,-0.231921479,0.032205972,0.7706202636232117,0.098402453,1.7357790801844142,59.02239174706917
EEA,NYSE,0.051808314349865,0.0149904000735299,0.6749113178211268,0.09145952,3.2660582813040957,67.91489108
EEX,NYSE,0.069857876,0.044209105,0.959759677,0.1121230336282762,1.5748573551552354,46.92489712936272
EFC,NYSE,0.1801606707462385,0.036269677,0.9575214212349648,0.1119606657541157,1.9151167450287887,51.45184027568209
EFR,NYSE,0.0355579189107295,0.0119965450360133,0.4608523942191583,0.075931225,2.786737760137079,38.06726384983962
EFT,NYSE,0.031527925,0.0126836379753337,0.5006623581523656,0.078819126,2.863462803124865,39.33669735345583
EFX,NYSE,0.1675182335850794,0.0204973831965343,0.9835943480849358,0.1138520520113773,3.4810322531044444,43.28070397602979
EFXT,NYSE,-0.056164514,0.0345292770582919,0.4981902814774422,0.078639796,1.0466421212488295,67.47176946
EG,NYSE,0.1582474313507107,0.0196256636169862,0.833272459,0.1029473785002612,3.080017047,41.43262993335588
EGF,NYSE,-0.015925668,0.009617218,0.1199007306578798,0.051197857,0.9044047303608456,55.85860310981701
EGGF,NYSE,0.033099738,0.002599113,0.004236885,0.042807353,0.1182529540379293,87.30622566
EGLE,NYSE,0.2457932109119225,0.0404717432877414,1.086013780490194,0.121281778180691,1.9465872181629864,47.68065496222576
EGO,NYSE,0.3859676069079261,0.036634558,0.5396600467049799,0.081648102,1.0686112896278035,62.080883512716646
EGP,NYSE,0.1796393902485077,0.0200519914905295,1.0620506874996385,0.1195434438147559,3.8421841467039934,48.79210925102026
EGY,NYSE,0.4185085302822721,0.044785857,1.20923614,0.1302205934480833,1.958667315210978,67.81427977772627
EHAB,NYSE,-0.644332562,0.0383022263200889,0.4482146134831978,0.075014453,0.8488919924248869,55.271148722276855
EHC,NYSE,0.085781507,0.019333234,0.8246653778476093,0.1023230022841526,3.094309097658636,63.491870934713496
EHI,NYSE,0.005671876,0.011353301,0.4516326796442965,0.075262407,2.885716315703633,65.19941375066075
EIC,NYSE,0.040094267,0.028283681423738,0.5756883841276712,0.084261675,1.4765289710665097,64.84891823067485
EICA,NYSE,-0.0300794,0.007787741,0.064409578,0.047172409,0.5999697850737785,60.91327151596313
EICB,NYSE,-0.047016171,0.004430086,0.066607796,0.047331873,1.0906950231720052,43.94453049035864
EIG,NYSE,0.0253483186076035,0.018740884,0.6069055406785974,0.086526235,2.349208066650926,37.05365173282967
EIX,NYSE,0.063412513,0.020154846,0.792336074,0.099977765,2.8518086651680394,42.52000820339122
EL,NYSE,0.0282145060343791,0.02265546,1.081101811,0.1209254533542102,3.461657904480058,34.49351490328709
ELAN,NYSE,-0.167176012,0.0261370367026104,1.0232956363521302,0.1167320689521771,2.840110368929584,66.78339959800934
ELF,NYSE,0.5709725379787153,0.032579656,1.0943961635484738,0.1218898542977592,2.436792273470432,47.57313493815284
ELIQ,NYSE,-0.635393199,0.057936369,-0.126220366,0.0333437028741372,-0.158040577,62.71913206211183
ELME,NYSE,-0.106140442,0.0198886738460326,0.8885321287627692,0.1069560339216043,3.2408412154871726,56.66356491230439
ELP,NYSE,0.3386488034146847,0.0279223956507646,0.903929293815228,0.108072977429657,2.3484008410238726,60.96359536724502
ELS,NYSE,0.1288933181205745,0.0184847561491692,0.8028762034083358,0.1007423686510873,3.150832403796944,51.33145754654874
ELV,NYSE,0.1625687353724301,0.02160344,0.9211109451177752,0.1093193714128754,3.092996860567008,48.22346183948728
EMD,NYSE,0.004049109,0.0147043964910124,0.57054392,0.083888485,2.814701341712522,61.341018075049725
EME,NYSE,0.2702556966643415,0.0213591339005447,0.9963959306307196,0.1147807063752552,3.3840654172504454,58.019420196811424
EMF,NYSE,0.016634731,0.014091631,0.6680483259624163,0.090961664,3.439038679663616,51.8095918055329
EMN,NYSE,0.067265002,0.0223692139710785,1.1446636615557146,0.1255363668456177,3.7120824608757617,57.91931994
EMO,NYSE,0.1449482581162646,0.034203197,1.2330355078506885,0.1319470508694303,2.615166409670232,58.01726427766711
EMR,NYSE,0.1229872720868107,0.020230952657016,1.0800155302512064,0.1208466521921544,3.8726130954087226,44.79187250157883
ENB,NYSE,0.1001189641653718,0.017783739,0.8554886446941302,0.1045589884338042,3.4896480435286232,50.63540179423039
ENFN,NYSE,-0.2297899,0.039530063,1.0831217974760765,0.1210719875054588,1.98765144059476,51.78296902789978
ENIC,NYSE,0.047703682,0.0266906459277042,0.652163161,0.08980932,1.7725056238764405,66.04467491
ENJ,NYSE,0.0167273384753067,0.008773241,0.1374903010642827,0.0524738425009244,1.1368481017686811,61.29479603546704
ENLC,NYSE,0.2683713799417668,0.0393050546195362,1.2173961153065471,0.1308125356575357,2.2468493305092783,63.565292805327225
ENO,NYSE,-0.013838041,0.00810137,0.2389662337394698,0.059835125,2.1397771209752072,63.18683276173447
ENOV,NYSE,0.097366934,0.029141753,1.4199402464303836,0.1455055230732169,3.5346372026317576,37.901963868121086
ENR,NYSE,-0.027377609,0.0241535071553988,0.933075214807916,0.1101872852991957,2.802379168528584,65.85931283370041
ENS,NYSE,0.1022516734655699,0.025930027,1.3654572277200316,0.1415532075761558,3.820019424144714,42.44186395369034
ENV,NYSE,0.011468252,0.024204162409918,1.135314257,0.1248581409253754,3.402643707746227,38.58160410986904
ENVA,NYSE,0.268669902,0.035462249,1.4201446129197772,0.1455203482584257,2.9050709093431983,34.68872184
ENZ,NYSE,0.1128130727653476,0.051427949,0.4800434084769144,0.077323383,0.6771295203533261,51.05954789025735
EOD,NYSE,0.050511324,0.014527217007028,0.7265550513413338,0.095205868,3.628077415665462,56.70486761611036
EOG,NYSE,0.1812744337749863,0.030788372,1.0974831548309307,0.1221137912926935,2.5858395595760757,44.89165010600899
EOI,NYSE,0.085545287,0.015003884,0.928548529,0.1098589097624968,4.489431605167597,54.382266466814215
EOS,NYSE,0.080393736,0.0153968329971231,0.9466494609735384,0.1111719903458549,4.460137377516943,41.58109081203095
EOT,NYSE,-0.018057439,0.0113244739217779,0.2271341425662039,0.0589768,1.454972646842834,50.93877706930477
EPAC,NYSE,0.1043024627961099,0.0247134255115383,1.0672339690139885,0.1199194502171123,3.132687947,73.87808935
EPAM,NYSE,0.277478009,0.0336070994219518,1.396832711710475,0.1438292527465322,3.015114499299662,60.89849962447605
EPC,NYSE,0.036290749,0.0268940046402892,0.8618425752521085,0.1050199162385769,2.324678569621326,53.189652874004985
EPD,NYSE,0.090063681,0.018563467,0.7567760771487977,0.097398166,2.957322873786536,34.779043211728734
EPR,NYSE,0.1045516308454435,0.0355713285781207,1.330506556038798,0.1390178105921375,2.7133597324083034,57.05471890706124
EPRT,NYSE,0.2416852840701287,0.029111044,1.100501387,0.1223327403783637,2.742352327804044,60.13881239109089
EQBK,NYSE,0.0122347931613526,0.025968872,0.9099063782965352,0.1085065680085547,2.541757262198151,33.46565857865329
EQC,NYSE,-0.025767564,0.011752466,0.3126409054634197,0.065179645,1.929777538724716,52.85366165760634
EQH,NYSE,0.1588937988632853,0.0269907299047222,1.4441191273954797,0.1472595111634875,3.8813144932830856,45.10579587349736
EQNR,NYSE,0.1642007480651725,0.0246763500401979,0.928685538,0.1098688487224586,2.730097790504441,42.93059712426542
EQR,NYSE,0.0276647380644924,0.0187466218032362,0.8503171969669726,0.1041838404798528,3.2903976581639025,27.33146121971231
EQS,NYSE,0.09104279,0.034476104,0.1068224679322389,0.050249132,0.2247682000123705,53.366673990348325
EQT,NYSE,0.3499082154325041,0.0379273860339309,0.9003802994069994,0.1078155257331349,1.7221204138535078,55.67888102964989
ERF,NYSE,0.3365759812084932,0.0390185944595972,1.2835349671344567,0.1356103903877768,2.386308160951065,60.409526523942176
ERJ,NYSE,0.071385529,0.036116631,1.4277258547387015,0.1460703078648711,2.8676625243713096,65.25809058
ERO,NYSE,0.2841792247227115,0.036199964,1.0794873210949043,0.1208083347625486,2.1632158164361166,41.84825987
ES,NYSE,0.0272256703607905,0.01719114,0.6753949966402863,0.091494607,2.849991692315069,54.02147990084052
ESAB,NYSE,0.3049645477654254,0.024208508,0.9344246029835308,0.1102851728231302,2.8000557802165167,56.7054827546708
ESE,NYSE,0.1412913282825913,0.0205008831636058,1.0225077805909004,0.1166749161987455,3.6181327217368016,45.585101352957786
ESI,NYSE,0.1833258894687436,0.024098664,1.2194621910117065,0.1309624132381267,3.670843074970376,45.468861841259695
ESMT,NYSE,-0.075491383,0.0306486856205231,1.0090788277437357,0.1157007510422714,2.3883814121299363,74.81620936113123
ESNT,NYSE,0.1673604105867407,0.0304616268939465,1.2498586341853783,0.1331674366794584,2.976447613750933,58.98993404010956
ESRT,NYSE,-0.00969192,0.0278388650652332,1.05550735,0.1190687759921848,2.750427354447304,66.16212455
ESS,NYSE,0.032865295,0.0190610300063223,0.8674590904955686,0.1054273503485372,3.3013614861140748,55.81389935060151
ESTC,NYSE,0.1892568682651805,0.036789756075184,1.399459853048126,0.1440198312362625,2.7594592100256192,29.92017866418641
ESTE,NYSE,0.4948878934285117,0.0488860876950666,1.6060701274812437,0.1590077854433395,2.3832503466031505,43.54838718706496
ET,NYSE,0.1186011548013065,0.0256169561643266,0.9303711813420932,0.1099911288889138,2.634627176467584,59.82921827355613
ETB,NYSE,0.040489379,0.013838121,0.7587774846981636,0.097543353,3.9776608881380335,54.28533438367584
ETD,NYSE,0.1584306349827087,0.026583787,0.925115508063944,0.1096098710321282,2.5244662076351303,43.43663821176734
ETG,NYSE,0.076361278,0.016419424,0.9899590957061378,0.1143137645092088,4.373707785674854,54.76251558148218
ETJ,NYSE,0.051860556,0.0139892240222489,0.780503448,0.099119401,4.047358215,60.231522985683206
ETN,NYSE,0.4189016875012014,0.0278815041259703,1.126559925025748,0.1242230828144503,2.9310858713081025,42.792403368757824
ETO,NYSE,0.085447208,0.0178422516433625,1.0003441799462258,0.115067120882478,4.0671503985582165,46.63687643004175
ETR,NYSE,0.095810671,0.017492786,0.7547132510592225,0.097248524,3.129777215973266,58.03713931729386
ETRN,NYSE,0.048054489,0.033344557,0.9480331165680336,0.111272363702144,2.0624764792832098,46.70868807631416
ETV,NYSE,0.03564615,0.0151103419886368,0.8834366787730247,0.1065863990071729,4.241227568202405,64.75538504330467
ETW,NYSE,0.002194738,0.015474522902533,0.8649931135639894,0.1052484630718632,4.054953000301659,44.25490303770509
ETWO,NYSE,-0.169673881,0.0358251972188226,0.8662343162072604,0.1053385025843225,1.7540308906187123,64.30508255
ETX,NYSE,0.02977875,0.0112871659857177,0.2619834619205216,0.061504844,1.6837569756747333,73.19623638
ETY,NYSE,0.080123161,0.0151113129171544,0.910531627,0.1085519248706949,4.371024889287562,51.43577662304391
EURN,NYSE,0.2835256196768502,0.028839950216819,0.6822366214745338,0.091990914,1.7160540579626804,63.499033666896025
EVA,NYSE,-0.160776261,0.035299648,0.8212456732916855,0.1020749295519202,1.6876918905152225,68.90245684921797
EVC,NYSE,0.1365664322814423,0.036713332,0.9342680384024732,0.1102738152912854,1.8460273700427567,60.44266699993234
EVEX,NYSE,0.2688051693384772,0.053341041,0.2855077365884885,0.063211346,0.3882816271460145,31.7043288423892
EVF,NYSE,0.051162534,0.0111617355869046,0.4694315810745208,0.076553578,3.0509213792242216,56.50861994295303
EVG,NYSE,0.0242759546292492,0.0101714587379037,0.3627491969338639,0.068814608,2.587102650826402,60.92790224017745
EVH,NYSE,0.2217564137237207,0.0404043587735635,1.3616216501538698,0.1412749665202496,2.4446611583124014,24.801600955284584
EVN,NYSE,0.004705976,0.0095699,0.2403431294357408,0.059935008,1.821859058029582,67.18626294691617
EVR,NYSE,0.2009430778405787,0.025290506,1.3057494013403634,0.1372218732800375,3.745353001441231,45.855101341185616
EVRI,NYSE,0.365052469771256,0.0455849872361818,1.698001082963427,0.1656766549115219,2.702132048,53.19602298043426
EVT,NYSE,0.05469441,0.0163553541971007,0.9530460834191148,0.1116360151120836,4.227118182762369,58.75708160626351
EVTC,NYSE,0.088250276,0.021405221,0.9984914045130774,0.1149327165629241,3.383880846142464,37.23368010446539
EVTL,NYSE,-0.418570252,0.057675559,0.4014285825686819,0.071620494,0.5049018063875604,54.56910401194322
EW,NYSE,0.1126483902505116,0.021409102,0.9893854971775854,0.1142721544368018,3.352413108581547,36.20131664379044
EXG,NYSE,0.0539362519866019,0.0152530606514024,0.9100118786265008,0.1085142212296672,4.3279327826968,48.64681651478361
EXK,NYSE,0.2266183020050637,0.043392544,0.8570361841267856,0.1046712502766091,1.432763446611667,43.80565995345111
EXP,NYSE,0.2359777579940752,0.0256030266700847,1.3073409384362331,0.1373373268080734,3.704145139952678,39.72339900282377
EXPR,NYSE,0.301808170609408,0.1005788312926688,1.1831447352481983,0.1283278667936457,0.8533392731905974,52.91937495246239
EXR,NYSE,0.09889639,0.0185439545852462,0.6896253761069326,0.09252691,2.697747642903678,54.015208138453616
EXTO,NYSE,1.807745396,0.0623869892781315,0.8743731240195197,0.105928909,1.0167009173302213,97.78671384782952
F,NYSE,0.127177626341026,0.0272274666175929,1.191663671596157,0.1289458487803912,3.174950133793738,32.67785741434123
FAF,NYSE,0.1131949620617221,0.0208907664829404,0.9398300688454372,0.1106772969564942,3.263513428871472,48.54388005948123
FAM,NYSE,-0.019889411,0.009849469,0.3532655082503457,0.068126641,2.601829615253437,84.44370730682722
FATH,NYSE,-1.123396653,0.056355822,0.3913617564296496,0.070890225,0.5037673793588175,54.956809929401246
FBIN,NYSE,0.1571116971338208,0.0240288495060211,1.2541394251909015,0.1334779744769464,3.786197689329617,44.63861190024449
FBK,NYSE,0.056696643,0.0253966258871529,1.0130845636847057,0.1159913357530929,2.8937440776441488,58.20560444973406
FBP,NYSE,0.2036443352935755,0.0289226652860635,1.3672568038805728,0.1416837527059193,3.4292742983721958,50.32720389875591
FBRT,NYSE,-0.075307489,0.02082954,0.6923322646684743,0.092723273,2.4111561668270234,46.38621353497921
FC,NYSE,0.1895575352176406,0.0284937385087334,1.1053465098084354,0.1226842159951445,2.814099524727788,32.644807254989445
FCF,NYSE,0.079800254,0.0232936083404063,0.9929161003450074,0.1145282719931135,3.0921903957734846,63.94453251742336
FCN,NYSE,0.2865602003856365,0.020539116,0.4087846732838336,0.07215412,1.4437875715538466,82.72964739957578
FCPT,NYSE,0.078208416,0.0246901267990545,1.122545140132153,0.12393184167312,3.2981540490200474,51.84255393065071
FCRX,NYSE,-0.024488271,0.008532874,0.054498997,0.046453475,0.4633227558888472,53.29139112959252
FCT,NYSE,0.031868074,0.0104519711791518,0.4331665318678836,0.073922833,3.006402565863943,44.624269315045765
FCX,NYSE,0.3549510088158542,0.033131902,1.5413323219206638,0.1543115656262426,3.374740365,62.22609182375734
FDEU,NYSE,0.054919772,0.0152047133345653,0.7826859302262161,0.099277723,3.734218561628539,67.24232765627465
FDP,NYSE,0.0216355137222326,0.0264109585344804,0.6513040101398132,0.089746995,1.7889163433826645,28.30386875987098
FDS,NYSE,0.1860532178977387,0.018542602,0.9363318449167178,0.1104235282598811,3.663106707439292,40.13245374
FDX,NYSE,0.1033729632573439,0.023963611,1.0795620208132348,0.1208137536409693,3.268028136639077,47.49231672278572
FE,NYSE,0.068269374,0.018621885,0.7432562462569138,0.096417409,2.895378629663335,52.55922392281549
