tick,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,Average Volume,PE Ratio,EPS
MANU,0.066681543,0.027196974,0.733145474,0.095683951,1.955509892,711221,,-0.21
MAS,0.166932884,0.019962431,1.005007939,0.11540544,3.652132338,2445805,15.01,3.67
MATX,0.297698661,0.028994755,1.136942929,0.124976288,2.844524436,183524,9.87,8.98
MAV,-0.045356612,0.009824738,0.25645301,0.061103654,1.893552157,65983,,-0.87
MBI,0.068111879,0.033575327,1.154863621,0.126276294,2.495174292,1121535,,-4.18
MBLY,0.400655548,0.034491098,0.687782457,0.09239322,1.446553545,2126413,,-0.07
MC,0.140955508,0.024044873,1.10242226,0.122472085,3.325951683,1897758,81.81,0.53
MCD,0.121990366,0.014593928,0.720540165,0.094769535,3.581594599,3117836,23.62,11.34
MCI,0.093828807,0.017724922,0.431729006,0.073818552,1.766921798,48447,9.95,1.57
MCK,0.30383758,0.018715174,0.737750849,0.096018035,2.859606647,834849,17.9,25.29
MCN,0.085151053,0.014690288,0.751997352,0.097051507,3.713440365,33044,5.91,1.21
MCO,0.213043869,0.02031067,1.194364986,0.129141808,4.265827148,947442,40.22,8.24
MCR,0.023374912,0.010471773,0.405943438,0.071948011,2.812132203,73822,,-0.01
MCS,-0.033801467,0.034999986,1.098552743,0.122191382,2.276897504,359218,97.31,0.16
MCY,-0.011486511,0.02117148,0.724375492,0.095047758,2.48200684,334075,,-1.84
MD,-0.142528401,0.032325747,1.017144595,0.116285859,2.282572404,811648,8.61,1.15
MDC,0.213008781,0.029600989,1.337194191,0.139502946,3.277017092,597426,8.94,4.81
MDT,0.001882315,0.016804319,0.823483474,0.102237264,3.554875629,5177077,26.77,2.71
MDU,0.091539069,0.020152142,0.901427996,0.107891528,3.244892153,3912699,7.81,2.44
MED,-0.078656489,0.031517754,0.988963851,0.114241567,2.276227125,183036,5.75,12.15
MEG,0.206209775,0.037365111,0.976196955,0.113315429,1.895228644,110461,,-1.83
MEI,0.039529835,0.02515534,1.08029071,0.120866614,3.115307344,313569,15.65,1.54
MET,0.146489167,0.022134566,1.187980776,0.128678684,3.893398449,4031390,22.79,2.71
META,0.247216791,0.027829422,1.28562125,0.135761734,3.351191944,16668595,27.79,11.32
MFA,0.389928891,0.07450959,0.902408361,0.107962646,0.878580131,1393269,,-0.37
MFC,0.117193943,0.020850392,1.087320461,0.121376568,3.782977632,1761154,3.86,4.83
MFD,0.030979834,0.016714629,0.787866224,0.099653512,3.419370708,21461,,-0.97
MFG,0.065773496,0.016062581,0.599354407,0.085978459,2.706816553,533236,10.97,0.33
MFM,-0.010707021,0.011096978,0.296957902,0.064041966,1.941246087,115269,,-0.17
MFV,0.044677278,0.018967434,0.621702578,0.087599644,2.377740928,11393,57.34,0.07
MG,-0.067243179,0.038982426,1.17260809,0.127563516,2.182099065,54262,74.25,0.08
MGA,0.099932367,0.024993203,1.249991207,0.133177054,3.628068561,3313076,16.52,3.24
MGF,-0.013727452,0.006930156,0.090694794,0.049079196,0.949357574,78706,,-0.09
MGM,0.211949227,0.034462957,1.620692077,0.160068493,3.411445336,6627601,30.05,1.27
MGR,0.031029102,0.017566022,0.646265444,0.089381487,2.668873356,13094,,
MHD,-0.012431274,0.01082621,0.280495855,0.062847773,1.879491798,430755,,-0.21
MHF,0.010726755,0.009576299,0.223501265,0.058713263,1.693061544,30813,51.92,0.12
MHI,-0.034954728,0.010350037,0.297445702,0.064077352,2.084760762,186332,,-0.21
MHK,0.02528246,0.029699641,1.240059237,0.132456567,3.028877239,1049741,,-8.58
MHN,-0.01137998,0.009092964,0.249246577,0.060580883,1.988447816,59429,,-0.14
MHNC,0.070640002,0.018411081,0.303704451,0.064531375,1.196636652,7133,,
MHO,0.424282252,0.035621575,1.481871525,0.149998151,3.017782105,431693,5.5,17.23
MIN,-0.000283121,0.007089014,0.151525519,0.053491987,1.55056653,510176,66.75,0.04
MITT,-0.033901809,0.0584387,1.361204443,0.141244701,1.689714214,177473,11.95,0.43
MIXT,-0.151885374,0.027294316,0.771355163,0.098455764,2.050088534,87768,16.37,0.3
MIY,-0.007120887,0.009024564,0.248551208,0.06053044,1.997929101,75641,,-1.25
MKC,0.01937903,0.016542971,0.580181361,0.084587605,2.544138296,1313141,27.07,2.4
MKL,0.080910342,0.019158798,0.978394469,0.113474842,3.704556157,144769,9.57,139.76
MLI,0.328025218,0.0259454,1.234507302,0.132053818,3.451626064,572917,7.23,5.49
MLM,0.253463687,0.022183895,1.034626053,0.117554002,3.383265222,275678,24.99,17.72
MLP,0.126644184,0.025353214,0.751554145,0.097019356,2.150392308,10908,,-0.55
MLR,0.150806271,0.019592207,0.713433966,0.094254036,2.641562378,21592,11.04,3.37
MMC,0.202499639,0.014946584,0.832120538,0.102863816,4.038636346,971667,27.94,6.94
MMD,-0.00639805,0.010821069,0.262643733,0.061552742,1.760707967,180717,,-0.3
MMI,0.038214402,0.023689562,1.110202792,0.123036501,3.399661854,194327,85.81,0.37
MMM,-0.085223941,0.017655575,0.818432838,0.10187088,3.36272714,2707627,,-13.31
MMS,0.083967295,0.018070907,0.833394561,0.102956236,3.345500852,154414,27.65,2.79
MMT,0.029597971,0.011565429,0.468017638,0.076451007,2.935559735,76239,54,0.08
MMU,-0.014314665,0.009786739,0.278043596,0.062669881,2.060940003,139778,,-0.26
MNR,0.107252809,0.012251073,-0.432743393,0.011107862,-2.562398959,83958,,
MO,-0.009883796,0.016447275,0.588752604,0.085209382,2.596745226,7912029,8.3,4.9
MOD,0.414259139,0.039469257,1.271409329,0.13473077,2.336774913,1067751,10.86,3.88
MODN,0.193080244,0.027543156,0.937996467,0.110544284,2.470460646,214804,,-1.13
MOH,0.272823221,0.024109333,0.875194337,0.105988482,2.633356995,279251,21.05,16.03
MOS,0.155228055,0.033153494,1.199724938,0.12953063,2.625081696,5554577,5.21,6.4
MOV,0.08400815,0.033821007,1.092573199,0.121757612,2.343443335,100175,9.59,3.05
MPA,0.00225205,0.009062178,0.241631508,0.06002847,1.934244782,18999,,-0.36
MPC,0.306186769,0.030064742,1.273273378,0.134865993,3.072236302,3162688,5.69,26.51
MPLX,0.151756923,0.024121874,0.695207768,0.092931868,2.090711084,2279128,10.36,3.48
MPV,0.067717211,0.01962405,0.384490506,0.070391769,1.421305461,28788,8.95,1.47
MPW,-0.109565151,0.025208373,1.05960111,0.119365746,3.049214841,17699570,,-0.06
MPX,0.032316785,0.036147554,1.281072472,0.135431756,2.570900281,69319,7.28,1.4
MQT,-0.002068316,0.010131399,0.299459826,0.064223461,2.144171755,67869,,-0.11
MQY,0.001968904,0.009870793,0.271029476,0.062161062,1.991842163,208373,,-0.1
MRC,0.143639532,0.041902961,1.406614044,0.144538812,2.435121741,787133,12.17,0.93
MRIN,0.5566508,0.099885028,0.886770549,0.106828245,0.6440229,112232,,-1.36
MRK,0.125152011,0.014625547,0.527888788,0.080794189,2.618308123,5963679,57.43,1.8
MRO,0.277756176,0.037707356,1.28777059,0.135917652,2.477438388,12892508,8.5,3.23
MS,0.189252135,0.022420768,1.272212019,0.134788999,4.116228353,14580688,13.62,5.6
MSA,0.141398297,0.020458194,0.961557031,0.112253418,3.409558904,64066,191.08,0.84
MSI,0.216796291,0.01839252,0.928098084,0.109826234,3.660522422,1306391,34.03,8.8
MSA,0.141398297,0.020458194,0.961557031,0.112253418,3.409558904,64066,191.08,0.84
MSB,0.155438697,0.032581849,0.97426177,0.113175047,2.16915398,54419,39.45,0.51
MSCI,0.316139976,0.022987639,1.249186078,0.133118648,3.942059824,355805,41.55,11.98
MSD,-0.005141674,0.011392947,0.425450608,0.073363103,2.708965867,111231,10.72,0.6
MSI,0.216796291,0.01839252,0.928098084,0.109826234,3.660522422,1306391,34.03,8.8
MSM,0.111477841,0.017172186,0.75667985,0.097391186,3.196517034,343523,16,6.11
MT,0.111080107,0.03160621,1.456916322,0.148187847,3.343894961,1674598,4.53,5.13
MTB,0.034326846,0.025202548,1.09356349,0.12182945,3.147675789,1348131,7.03,17.44
MTB,0.034326846,0.025202548,1.09356349,0.12182945,3.147675789,1348131,7.03,17.44
MTD,0.159120348,0.019805029,1.008557534,0.115662935,3.694159493,135498,25.96,39.75
MTDR,0.530856132,0.051632856,1.844433714,0.176299193,2.591357566,1143698,8.88,7.03
MTG,0.182911277,0.02865889,1.25245953,0.133356111,3.17025926,1405047,7.18,2.47
MTH,0.360192237,0.030913498,1.35220304,0.14059172,3.173103208,388795,6.17,21.64
MTN,0.046789234,0.022983733,0.925214228,0.109617032,2.92019719,437658,33.38,6.74
MTR,0.394869011,0.052486972,0.484908382,0.077676298,0.67019104,7844,5.71,2.4
MTRN,0.223152795,0.027569092,1.135847219,0.124896803,2.988738319,177727,22.13,5.03
MTW,0.089931287,0.035522654,1.392450781,0.143511378,2.843576293,372192,,-2.78
MTX,0.081014306,0.025195828,1.240163404,0.132464124,3.570596003,201950,29.92,1.98
MTZ,0.113455225,0.029456433,1.178950774,0.128023628,2.90339386,2631319,,-0.61
MUA,-0.017105495,0.012557683,0.290164514,0.063549159,1.676197705,163567,,-0.54
MUC,-0.012402905,0.009035699,0.247994712,0.06049007,1.990999264,292778,,-0.26
MUE,-0.011183812,0.009951474,0.262906465,0.061571801,1.91647996,59118,,-0.25
MUI,-0.007745535,0.008166441,0.164287047,0.054417736,1.459354979,180434,171.5,0.06
MUJ,0.003331486,0.008466579,0.21459197,0.058066964,1.838636809,138484,,-0.01
MUR,0.331762684,0.041667119,1.446606007,0.147439915,2.518530595,1895518,7.1,6.47
MUSA,0.359368605,0.020997435,0.65580293,0.090073357,2.265674656,249513,15.92,23.79
MUX,0.010694875,0.042831866,0.764793609,0.097979775,1.295292049,621460,,-2.36
MVO,0.33584974,0.041020079,0.812971367,0.101474694,1.437703061,9828,5.63,2.14
MVT,-0.012569495,0.01146562,0.275315339,0.062471968,1.741900345,71586,,-0.1
MWA,0.104905497,0.022012007,1.101389365,0.122397156,3.629707976,1781169,27.13,0.48
MWG,-3.982657826,0.103918154,-0.161860169,0.030758315,-0.11298974,85555,,-0.16
MX,0.115801561,0.032255521,0.96967205,0.112842099,2.180777038,500976,,-0.92
MXE,-0.000162611,0.015544998,0.575423958,0.084242493,2.685268386,9662,3.56,2.65
MXF,0.079456813,0.015907718,0.732244339,0.095618581,3.339170478,91991,3.88,4.22
MXL,0.136927647,0.038025808,1.714226878,0.166853709,3.270245005,1431404,,-0.05
MYD,-0.019461057,0.009977241,0.293061922,0.063759343,2.130783648,192853,,-0.1
MYE,0.130866001,0.027804692,1.041169243,0.118028659,2.716399727,119684,13.12,1.37
MYI,0.005269857,0.008231909,0.249627326,0.060608504,2.199794092,227274,,-0.02
MYN,-0.009824224,0.008614575,0.211584057,0.057848763,1.781720217,61423,,0
NAC,-0.008589898,0.009505664,0.24842701,0.06052143,1.895862375,652508,,-1.97
NAD,0.001919325,0.009017394,0.261793988,0.0614911,2.106051824,1224173,,0
NAN,-0.009240643,0.008563826,0.254297478,0.060947287,2.154094031,87709,,-1.88
NAT,0.353966558,0.043798141,1.071032662,0.120195016,1.773934079,3124322,8.05,0.58
NAZ,0.005861548,0.011087175,0.228222362,0.059055742,1.493233483,36510,,-1.65
NBB,-0.001203546,0.01100541,0.223133416,0.058686578,1.470783773,201995,,-1.83
NBHC,0.068909408,0.02280393,0.896091513,0.107504408,2.850579237,193522,9.9,3.26
NBR,0.302985296,0.063280937,1.813966679,0.174089049,2.079442164,210736,,-8.13
NC,0.137786547,0.032677352,0.93119394,0.110050814,2.067205841,12111,7.94,4.36
NCA,0.015470781,0.008880988,0.193159996,0.056512242,1.577779558,135794,,-0.78
NCR,0.068862912,0.036013481,1.597840079,0.15841076,3.218538069,1772985,49.24,0.55
NCV,-0.020628087,0.019858344,0.937352835,0.110497593,3.424132033,326111,,-0.9
NCZ,-0.025821843,0.019021166,0.960389882,0.11216875,3.662696149,659517,,-0.9
NDP,-0.030708564,0.028386358,1.202812537,0.129754611,3.073822002,779,,-4.71
NE,0.403937532,0.02837866,0.606519453,0.086498227,1.550398343,1142040,13.96,3.6
NEA,0.000761976,0.008888648,0.269245347,0.062031637,2.197368621,1371880,,-0.05
NEE,0.124515677,0.018077912,0.769905725,0.098350619,3.089439783,13886007,15.67,3.79
NEM,0.111577379,0.021696294,0.373539114,0.069597332,1.248938239,12589872,,-1.06
NEP,0.021961178,0.026118222,0.887818461,0.106904263,2.465874737,2485830,20.8,1.33
NEU,0.086662028,0.016995555,0.554885883,0.082752617,2.368420312,31867,11.9,41.21
NEWR,0.152206855,0.034390598,1.06524122,0.119774892,2.246977275,2388271,,-2.09
NFG,0.059000463,0.017178787,0.679614762,0.091800718,2.869860322,412895,8.89,6.09
NFJ,0.05632523,0.014662386,0.93779224,0.110529468,4.639727057,139073,,-1.14
NGG,0.092135783,0.015767763,0.596314437,0.085757933,2.743441416,400758,13.84,4.49
NGL,0.237229231,0.053563403,1.115073575,0.123389838,1.510169874,357543,,-0.63
NGS,0.082182579,0.032525196,0.735833772,0.095878966,1.641157419,26188,,0
NGVC,0.138566788,0.035560721,0.639946628,0.088923106,1.305460203,17614,15.47,0.85
NHI,0.046256427,0.024686713,1.004536368,0.115371231,2.951840203,173431,20.33,2.53
NI,0.056971037,0.017084059,0.715477153,0.094402253,3.038051568,7078515,17.15,1.5
NIE,0.080537416,0.015642719,0.957180662,0.111935946,4.438866693,42943,,-3.86
NIM,0.008063808,0.007705948,0.139557839,0.052623826,1.313767858,70893,896.09,0.01
NIO,0.408677724,0.055823562,1.384782191,0.142955082,1.799510429,55599105,,-1.74
NJR,0.067555774,0.022040801,0.866161172,0.105333197,2.850767357,379370,14.85,2.9
NKE,0.122010524,0.020921939,1.062878461,0.119603492,3.685293825,7445508,33.04,3.24
NKX,0.00350128,0.009558418,0.284312022,0.063124606,2.157742604,186016,,-2.01
NL,0.184906856,0.040424999,1.234912948,0.132083244,2.216035796,18250,,-0.51
NLS,-0.151777011,0.057501694,0.963516035,0.112395528,1.215538585,269689,,-1.63
NLY,-0.086219211,0.022641595,0.904164957,0.108090073,2.896883883,6727825,,-5.26
NM,0.266056734,0.060549925,0.961057128,0.112217154,1.15139951,85217,,-0.67
NMG,-0.347400314,0.046396192,0.801359547,0.100632347,1.252955139,245016,,-0.55
NMFC,0.108115881,0.020590138,0.769589576,0.098327685,2.711379873,328534,13.45,0.95
NMI,0.005127975,0.010887888,0.196147711,0.056728977,1.306862895,42005,173.8,0.05
NMM,0.216803256,0.039231581,1.053397118,0.118915695,1.947810773,64276,1.19,19.07
NMR,0.043554429,0.019870422,0.791016892,0.099882069,2.887813264,9892330,14.75,0.28
NMS,-0.000732945,0.010794658,0.199799409,0.056993879,1.342689948,28553,,-0.52
NMT,-0.002712503,0.010666158,0.217763377,0.058297024,1.481041658,10123,,-0.4
NNI,0.135662681,0.017300497,0.769873301,0.098348267,3.228130757,50772,17.29,5.11
NNN,0.051524074,0.02203293,0.887658916,0.106892689,2.922565821,1853772,18.38,2.13
NNY,1.68E-05,0.008908762,0.18839561,0.056166623,1.534065408,134984,,-0.66
NOA,0.250661181,0.030306407,0.888188164,0.106931082,2.125988819,67051,11.5,1.86
NOAH,-0.094975171,0.035358016,1.044714156,0.118285815,2.143384249,19393,6.37,1.88
NOC,0.159099933,0.017960699,0.613072006,0.086973563,2.476159935,783256,15.48,30.4
NOK,-0.011728971,0.027563682,0.914636493,0.108849701,2.407142141,15872574,4.74,0.73
NOV,0.048988592,0.035742883,1.299916158,0.136798717,2.638251549,2934330,16.14,1.26
NOW,0.33615994,0.02752982,1.331425998,0.139084509,3.508359594,1471431,78.49,7.73
NPK,-0.011692889,0.019139551,0.611938485,0.086891335,2.319350938,15057,21.64,3.59
NPO,0.197221545,0.026315254,1.283611761,0.135615961,3.538478514,69892,,-2.02
NPV,-0.001166186,0.010313708,0.204164437,0.057310528,1.436004243,40940,,-0.52
NQP,0.000230421,0.008324906,0.248031602,0.060492746,2.161315317,66025,,-1.72
NR,0.281037116,0.048369953,1.219317676,0.13095193,1.82865445,540937,26.59,0.27
NRG,0.113244512,0.022478311,0.921633781,0.109357299,2.974302626,7708680,,-8.76
NRK,-0.008737574,0.007780074,0.233720639,0.059454598,2.179233581,342879,,-1.88
NRP,0.302331028,0.027174196,0.432089623,0.073844712,1.153473384,36998,5.39,12.85
NRT,0.274754845,0.038180911,0.438995499,0.074345679,0.834073301,127445,2.55,3.07
NS,0.142861826,0.031908176,0.978344891,0.113471245,2.224233845,1222979,22.67,0.8
NSC,0.087331336,0.019492314,1.045501216,0.11834291,3.89091366,960132,21.31,9.13
NSP,0.135982241,0.03095574,1.201835847,0.12968376,2.816400501,290559,22.06,4.92
NSS,0.125984849,0.023928975,0.693009635,0.092772411,2.100901112,19715,,
NTG,-0.010014534,0.037193163,1.202354783,0.129721405,2.345092436,26122,,-4.06
NTZ,0.468828478,0.063082358,0.91780059,0.109079231,1.055433461,5660,,-0.4
NU,0.16136645,0.047488669,1.509475803,0.152000625,2.305826382,27953400,848,0.01
NUE,0.281600671,0.025448351,1.15779461,0.126488914,3.300367665,1069755,7.7,19.77
NUS,-0.13613119,0.033595299,0.789559858,0.099776372,1.704892446,874314,15.51,1.16
NUV,0.008118623,0.007765774,0.238137577,0.059775013,2.22450631,938623,47,0.18
NUW,0.006227621,0.008994533,0.230084481,0.059190824,1.855663098,77623,45.24,0.29
NVGS,0.178554325,0.033570802,0.943159749,0.110918839,2.038045989,125615,18.86,0.76
NVO,0.374973368,0.017813573,0.536851697,0.081444378,2.186219364,4413008,41.42,2.37
NVR,0.247111322,0.023358681,1.033941382,0.117504334,3.210983223,19879,12.39,475.29
NVRO,-0.066151976,0.035564418,1.197359858,0.129359062,2.442302387,1098581,160.7,0.1
NVS,0.074605134,0.012886005,0.524455436,0.080545127,2.952437599,2186110,24.03,3.86
NWE,0.034783487,0.018605983,0.776728407,0.098845551,3.028356647,556535,17.3,3
NWL,-0.090056133,0.027828586,1.096471919,0.122040434,2.858227692,7635155,,-1.33
NWN,-0.029346231,0.021439627,0.785961945,0.099515372,2.659345319,206874,14.05,2.8
NX,0.227205217,0.0274373,1.187896278,0.128672554,3.140708272,96178,11.93,2.42
NXC,0.025656869,0.013891488,0.211123633,0.057815363,1.102499775,26923,,-0.92
NXJ,0.00694063,0.008222756,0.229189036,0.059125866,2.021933661,252936,,-1.57
NXN,0.013081662,0.0103871,0.202473858,0.05718789,1.414050996,4568,,-0.98
NXP,0.027197375,0.009413262,0.24527147,0.060292521,1.890154695,106125,,0
NYCB,0.119610386,0.024761071,0.895477603,0.107459874,2.623467828,12337709,2.48,3.91
NYT,0.143021855,0.021686689,0.779491903,0.099046021,2.607406847,1244807,39.63,1.06
O,0.044765805,0.019723376,0.865990319,0.105320802,3.185093795,6290250,37.95,1.34
OB,-0.51600914,0.038501133,1.083650427,0.121110335,2.041766825,84342,,-0.12
OC,0.264526669,0.024834967,1.256013376,0.133613915,3.668775338,863084,9.42,13.02
OCN,0.166788188,0.052592816,1.483552416,0.150120087,2.046288751,11319,,-7.69
ODC,0.208548188,0.023550483,0.606727325,0.086513307,1.868891918,11542,13.87,4.13
OEC,0.086795293,0.031791281,1.340044584,0.13970972,3.057747808,709190,11.15,1.91
OFC,0.057839596,0.020147658,0.886241616,0.106789875,3.190935462,542778,14.85,1.68
OFG,0.225111647,0.027277065,1.147773736,0.125761978,3.052453658,194304,8.36,3.81
OGE,0.056792928,0.016442374,0.713611873,0.094266942,3.148386046,1979529,16.95,2.08
OGS,0.020286113,0.019640875,0.770228077,0.098374003,2.844781738,500750,15.17,4.1
OHI,0.137538892,0.027527474,0.939980025,0.110688175,2.477095207,5546636,30.6,1.03
OI,0.129209657,0.035542485,1.33429303,0.13929249,2.723289875,1758624,6.26,2.39
OIA,-0.006697918,0.01230801,0.332392413,0.066612461,1.959086952,156042,,-0.82
OII,0.351853658,0.049555127,1.678003467,0.164225985,2.456375205,917284,30.39,0.75
OIS,0.081379002,0.048088771,1.338971071,0.139631845,2.019844591,404780,48.25,0.16
OKE,0.184626615,0.030830373,1.293568647,0.136338255,3.04369513,3370893,12.29,5.44
OLN,0.300588614,0.032683801,1.328805697,0.138894427,2.949302846,943282,9.67,4.62
OLP,0.065689085,0.024847632,0.993288531,0.114555289,2.899885519,66402,14.72,1.31
OMC,0.077301032,0.019935719,0.894169068,0.10736495,3.25370509,711097,11.3,6.87
OMI,0.44009451,0.054741096,0.913033701,0.108733431,1.209939807,1986782,,-1.32
OPK,0.067971999,0.046800853,1.21754492,0.13082333,1.887216251,1967878,,-0.28
OPY,0.13520044,0.025186642,1.074323485,0.120433739,3.094248939,40886,10.73,3.41
ORA,0.102622797,0.023279138,0.844321993,0.103748935,2.631065455,546629,42.58,1.54
ORAN,0.004118413,0.013833739,0.481665445,0.077441049,2.525784914,252719,18.62,0.64
ORC,-0.167537634,0.030644761,0.983947242,0.113877652,2.329195935,1016787,,-0.17
ORCL,0.213365932,0.019261959,0.927242318,0.109764154,3.492072427,7257719,32.06,3.37
ORI,0.154133969,0.019615246,0.938208111,0.110559637,3.469731516,1023526,9.06,3.11
ORN,0.221742655,0.041245829,0.917447753,0.109053636,1.613584618,182711,,-0.57
OSK,0.145725754,0.022732109,1.104469328,0.122620583,3.524555642,686240,11.9,7.94
OUT,0.072313367,0.034847127,1.651752712,0.162321699,3.438495772,4835395,,-2.52
OXM,0.111152165,0.029575064,1.106381091,0.122759267,2.713747867,206216,8.76,10.11
OXY,0.21569236,0.040026688,1.37310569,0.142108044,2.488540756,8622139,10.64,5.92
PAA,0.112849971,0.032793537,1.12071317,0.123798947,2.479114895,6138087,9.77,1.62
PAC,0.188575912,0.02747111,1.062151639,0.119550767,2.804792603,222444,12.96,9.89
PAG,0.35246732,0.026738281,1.166707474,0.127135472,3.165329568,244089,9.25,16.87
PAGP,0.121866999,0.032801555,1.08878369,0.121482713,2.407895392,4684233,13.65,1.19
PAI,0.010041732,0.011679431,0.261803502,0.06149179,1.626088559,12723,38.14,0.29
PAM,0.195651196,0.036348967,0.96136282,0.112239329,1.918605534,133260,3.57,10.75
PANW,0.361470878,0.024893061,1.002255918,0.115205802,2.920725631,7436676,190.26,1.28
PAR,0.300761107,0.038690249,1.616882401,0.159792131,3.031568234,403397,,-2.58
PAY,-0.031157555,0.043097969,1.257919458,0.133752186,2.117319892,83550,258.17,0.06
PAYC,0.188633593,0.03197387,1.519337249,0.152715996,3.447064586,3395774,27.23,5.84
PB,0.043872414,0.02229077,1.028314282,0.117096132,3.346503154,818242,11.57,5.01
PBA,0.126769133,0.026654705,1.126147418,0.124193159,3.064868272,1170943,9.24,3.48
PBF,0.361803868,0.05153443,1.645374024,0.161858975,2.31610159,3403490,1.92,23.93
PBH,0.127476436,0.018740171,0.643522967,0.089182542,2.491041349,238981,,-1.63
PBI,0.192608302,0.051073719,1.395944095,0.143764791,1.982718152,2858014,,-0.78
PBR,0.194242488,0.034223944,1.238385607,0.132335159,2.624921261,13798546,2.97,5.28
PBT,0.356789953,0.03083347,0.697248776,0.093079928,1.640422798,189214,16.68,1.14
PBYI,-0.102380173,0.052168522,1.161795683,0.126779161,1.615517501,191640,,-0.07
PCF,-0.000265904,0.013933754,0.494211971,0.078351201,2.572974915,95690,,-0.2
PCG,0.114369655,0.050720508,1.003028109,0.115261819,1.43456407,9948850,19.64,0.86
PCK,-0.040087453,0.011753462,0.29399102,0.063826742,1.814507202,151989,57.89,0.09
PCM,0.034878719,0.017692886,0.569059604,0.083780809,2.333186815,44551,800,0.01
PCN,0.021408239,0.017776737,0.752612993,0.097096167,3.071214222,407838,13.93,0.89
PCQ,-0.059523329,0.013268816,0.319185999,0.06565444,1.745026773,105755,51.59,0.17
PDI,-0.02652519,0.015143731,0.694418913,0.092874643,3.326435363,2245683,26.25,0.67
PDM,-0.117463179,0.024481536,1.12981705,0.124459362,3.347803036,933147,13.56,0.45
PDS,0.291573823,0.043989164,1.378514268,0.142500393,2.273296088,55056,8.22,7.3
PDT,0.017433094,0.020730942,0.974158815,0.113167578,3.408797201,211837,,-1.02
PEB,-0.06096248,0.03200781,1.320882902,0.13831969,2.993634717,3379395,,-0.89
PEBA,-0.127130677,0.011957797,0.023474515,0.044202892,0.142408495,160,,
PEBC,0.057526177,0.017204664,0.066982626,0.047359064,0.282427134,600,,-2.8
PEG,0.088509528,0.015770821,0.687866712,0.092399332,3.164028873,2497893,11.34,5.61
PEO,0.143045133,0.021660774,0.941538563,0.110801235,3.153222248,26893,5.43,4.07
PEP,0.116039186,0.013793409,0.684873236,0.092182179,3.601878118,3797477,27.75,6.01
PFD,0.031911036,0.019436986,0.64583959,0.089350595,2.410383657,23980,,-1.2
PFE,0.000817492,0.016758994,0.583661504,0.084840062,2.52640833,28061368,17.08,1.83
PFG,0.175967664,0.024373072,1.288728723,0.135987157,3.835673845,1883451,11.24,6.38
PFH,-0.081253886,0.008707244,0.2292135,0.059127641,1.90963297,34164,,
PFL,0.01630234,0.015069907,0.588055401,0.085158805,2.830727833,236973,23.82,0.33
PFN,0.003982736,0.014915318,0.585252505,0.084955477,2.846434651,574256,21.61,0.31
PFO,0.002388271,0.018224871,0.634670079,0.088540334,2.526236491,17139,,-0.99
PFS,0.01131501,0.024433331,1.001845498,0.11517603,2.974462678,545867,7.73,2.01
PFSI,0.351499225,0.027567941,1.05145651,0.118774919,2.766797844,323636,14.66,4.95
PFX,0.077159207,0.041712192,0.746760424,0.096671609,1.298699666,68,5.12,7.32
PG,0.141042108,0.013444578,0.583478074,0.084826756,3.148239823,6502308,24.36,6.16
PGP,-0.02751871,0.0202757,0.74401981,0.096472799,2.661945102,77993,7.91,0.85
PGR,0.233712846,0.01774526,0.673785733,0.091377868,2.754418258,3889996,33.96,4.6
PGRE,-0.109600555,0.026940859,1.10468139,0.122635967,2.974514215,1562655,,-0.38
PGZ,-0.041030583,0.017759202,0.619176868,0.087416423,2.529191561,15437,,-3.65
PH,0.261469564,0.023298832,1.310571514,0.13757168,4.080534194,1126952,22.24,18.04
PHD,0.02703893,0.011052141,0.425592255,0.073373379,2.793429578,143859,81.18,0.11
PHG,-0.057194082,0.021628603,0.873387583,0.105857416,2.929334586,1208643,,-0.62
PHI,0.059579669,0.020707903,0.461737603,0.07599544,1.617519642,71529,23.12,0.98
PHK,-0.023058974,0.015970253,0.690165976,0.092566126,3.134961444,950601,13.14,0.35
PHM,0.33414377,0.026670239,1.219833118,0.130989321,3.317905079,3008423,6.81,12.24
PHT,0.032281354,0.013322219,0.603264059,0.086262074,3.28489379,161609,,-0.6
PHX,-0.100403052,0.041045869,0.879137579,0.106274533,1.553738157,53189,5.92,0.59
PII,0.101595236,0.027599876,1.348446464,0.14031921,3.544190148,657418,9.06,10.23
PIM,-0.00894886,0.009748187,0.344412684,0.067484438,2.562983124,63442,,-0.1
PKE,0.089191655,0.02111664,0.679197684,0.091770463,2.333252911,36875,29.1,0.51
PKG,0.161856655,0.019171159,0.857341252,0.104693381,3.244111593,431170,18.19,8.7
PKX,0.157350298,0.02446299,1.006149879,0.115488279,2.983620477,258263,26.92,3.1
PL,-0.366266814,0.041077479,1.010515291,0.115804955,1.784553426,1428684,,-0.55
PLD,0.158530946,0.019257325,1.014417094,0.116088,3.821299193,4560194,33.93,3.14
PLL,0.769729132,0.083902522,1.366854356,0.141654558,1.181782818,338245,,-0.66
PLOW,-0.011751368,0.023117176,0.931243846,0.110054434,2.922261542,97097,23.08,1.18
PM,0.075756041,0.016588114,0.693369106,0.092798488,3.032200527,3889957,17.77,5.15
PMF,-0.028988128,0.012364196,0.301421735,0.064365782,1.768475893,144570,421.5,0.02
PML,-0.053989046,0.011880688,0.355824997,0.068312311,2.17262763,375249,762,0.01
PMM,0.007635882,0.012496329,0.335023823,0.06680335,1.944839068,147027,,-0.13
